vertex_index,u,v,x,y,z
43,1337.8941090734909,-277.6483108231473,345.31024169921875,214.85877990722656,1102.986083984375
44,1264.5774055186034,-211.0893660563811,391.45733642578125,163.3511199951172,1035.3673095703125
45,1227.8256773999665,-251.2180679323239,345.330322265625,147.88243103027344,1014.7286987304688
46,1286.8925851039187,-265.1388784458861,345.31939697265625,184.33084106445312,1061.4766845703125
47,1421.423026170483,-1.9123405204567154,617.6390380859375,204.25106811523438,1130.1728515625
48,1421.1693739491645,0.20571140475750418,618.9497680664062,204.85263061523438,1129.7301025390625
49,1414.0273444763795,0.3547438657985502,619.0759887695312,202.9942169189453,1124.6712646484375
50,1397.8049866110803,12.673126993447783,626.1184692382812,206.98727416992188,1108.3663330078125
51,1398.8116717895355,9.697165472933287,624.5634765625,204.89349365234375,1109.9276123046875
52,1411.1370875786458,10.703101703160236,625.59326171875,208.00648498535156,1120.955810546875
53,1382.306201825631,-17.845575977012174,600.6004028320312,187.3681182861328,1101.7227783203125
54,1382.468300606525,-14.824260653369958,603.366943359375,188.21974182128906,1101.0770263671875
55,1375.8186590110884,-14.73364133036335,602.2501220703125,186.27389526367188,1094.912353515625
56,1357.9555175081305,13.924128298109725,618.6785888671875,200.36663818359375,1068.8291015625
57,1371.6310652182406,14.36609012289107,622.3449096679688,203.40667724609375,1082.2620849609375
58,1367.6092315348355,25.162763269748663,625.640869140625,212.75811767578125,1075.3817138671875
59,1340.2637483663214,-55.187814497824284,556.2111206054688,172.19615173339844,1071.3685302734375
60,1334.237413041833,-77.75991843195082,533.2647094726562,174.61483764648438,1069.3592529296875
61,1349.1734307923107,-79.01668956983416,535.4461059570312,181.33656311035156,1082.2890625
62,1368.6411059102802,-20.66180754117936,595.462158203125,182.36143493652344,1089.90283203125
63,1361.5479356384865,-20.69175894237526,593.9962768554688,180.2269744873047,1083.2642822265625
64,1360.9849892784032,-26.616353715352968,588.3418579101562,178.58895874023438,1084.4281005859375
65,1373.254350526901,8.77373681160012,619.723876953125,199.03939819335938,1085.477294921875
66,1346.495002719504,-3.3976572747675657,604.8938598632812,184.79322814941406,1063.155029296875
67,1346.8540273665812,-9.180928753934406,600.557861328125,181.38580322265625,1065.485107421875
68,1361.74794251158,-8.868163470122367,604.3723754882812,185.10263061523438,1079.782958984375
69,1337.3908587229187,34.453993913543655,621.1771850585938,215.48179626464844,1041.931396484375
70,1331.284980133784,55.13511004065835,627.5491333007812,234.07749938964844,1029.0555419921875
71,1304.658114630196,53.57805460224183,618.4409790039062,226.3160400390625,1002.323486328125
72,1145.7007044294025,-232.56164902018025,345.3434753417969,103.93340301513672,946.1785888671875
73,1177.1235250276777,-239.59633615532638,345.3388977050781,119.23384857177734,973.166015625
74,1187.7084697200694,-195.9843146549557,388.4833068847656,120.10368347167969,973.3307495117188
75,1207.6231426743618,-199.8143387650912,389.2839050292969,130.47181701660156,989.8464965820312
76,1227.2075573512554,-203.6352454664055,390.0531311035156,141.3302001953125,1005.7379760742188
77,1239.037965188844,-158.97161294562903,434.54583740234375,142.1331329345703,1006.431884765625
78,1235.8624043913378,-70.2574370708091,516.0186767578125,136.18182373046875,982.6337890625
79,1225.9162065703702,-69.26853560286357,514.2266235351562,133.17910766601562,973.6741333007812
80,1219.0327009505825,-89.32494835973311,494.318115234375,129.10618591308594,973.9054565429688
81,1118.1781403484672,-226.51926917706493,345.3469543457031,92.33306884765625,921.8145141601562
82,1147.7145957881723,-188.457230758712,386.82855224609375,101.68394470214844,939.0415649414062
83,1125.5651937277144,-119.58518575981499,444.2325744628906,96.18993377685547,903.0264282226562
84,1119.716229505268,-140.15999589172543,424.6852111816406,92.32337188720703,903.6695556640625
85,1139.2493748318086,-143.26118791641207,426.3292541503906,98.46495819091797,921.1473388671875
86,1282.3212607404603,-48.56512312859209,548.709716796875,151.4410400390625,1017.576416015625
87,1291.4225510351991,-48.8481740337524,550.8246459960938,154.18051147460938,1025.9693603515625
88,1292.8871859645753,-43.8283727238415,556.0253295898438,154.8040313720703,1025.902587890625
89,1228.635433077422,-29.704133229423302,548.7678833007812,144.294921875,961.98583984375
90,1238.623046766959,-30.750269345468162,551.326171875,145.7444305419922,971.3451538085938
91,1239.797285526486,-25.374591796547406,555.8162231445312,148.63851928710938,970.3220825195312
92,1217.1962496666824,-33.60728354932552,541.92626953125,140.3241424560547,953.2935791015625
93,1215.7037213435015,-38.53127982048028,537.5863037109375,137.96998596191406,953.8550415039062
94,1225.8136490900367,-39.77162583023835,539.8890991210938,139.5083770751953,963.3047485351562
95,1174.8920167322558,-31.634072972130067,528.8641967773438,133.6648712158203,915.76953125
96,1178.0075565356478,-21.471130062144884,536.6676635742188,139.73721313476562,914.5884399414062
97,1157.9538901265146,-16.814634455152525,532.4037475585938,139.11148071289062,895.8983764648438
98,1183.2726867070191,75.84272124645074,577.3734741210938,214.36842346191406,883.4465942382812
