sample_index,face_index,u,v,x,y,z
3467,18595,-17.6860525739869,21.153613399195144,1.9307277353681065,16.132156307576338,-65.03772480003677
3468,10639,-54.858472530813216,4.2225999267070655,-11.457050419823997,2.5677271409841085,-91.15015829438818
3469,9978,38.66310195651347,22.062094388507223,-9.364613585994526,15.762296894125186,-3.700585879425307
3470,8329,-44.8337803862777,-6.797803422439602,-16.669141905630998,-4.75489053079279,-82.634222799068
3471,8597,37.265924616274575,20.383258099356908,-10.951297966656556,14.709562676661752,-4.703135761271454
3472,6834,-7.330440854460483,-21.302125755811176,-15.668951265863312,-15.770549617726351,-48.81499923724158
3473,29135,8.631444311296915,-17.040398291132764,9.239722221220164,-12.442674551987801,-39.67633263640215
3474,9437,39.17565864184443,-15.277902388688807,-14.954658221696524,-10.61098550666897,-1.1209243123767392
3475,4658,-37.780915220312764,15.819471354108021,-18.908615765591435,11.562425488262255,-77.7638452708961
3476,5355,-12.520346173937531,-20.761923808616366,-16.92633415719014,-15.673085629028346,-53.766719308706634
3477,6837,-4.6394386870325945,-20.69977473657241,-15.847058886101795,-15.180072041346659,-45.977263929913306
3478,8352,-39.83658738574991,18.749065332254887,-17.581848256172616,13.891025296638128,-80.61259512983565
3479,14710,-21.502367193844776,23.550975089436083,-0.5312956528847261,18.51195046050113,-67.97994131687283
3480,12376,35.03261149507543,-22.29961368174318,-10.009797769748257,-15.365489538693172,-7.045304487155891
3481,23987,-17.580756279904556,12.06333195764871,4.90404892067417,8.189558942505064,-66.90605954547783
3482,7871,-36.23312730666075,-15.620144929481325,-19.377569153907498,-11.596027792080951,-76.05255610279534
3483,11730,-33.680525909835346,24.91890792440061,-10.605707957431733,17.44552179094409,-77.0656247904536
3484,9986,30.505696225472505,22.79614853421785,-8.764699887939894,16.10863274581739,-12.238422649982294
3485,21491,31.425342563908217,21.90642681838812,10.581236174870966,14.865848409233973,-17.5281826016174
3486,3187,-12.948341656894149,-18.436003711983858,-18.99946047622368,-13.852455446902361,-53.547220453422085
3487,30522,11.21855322305387,-2.917008955151342,14.37067918584445,-2.357549612907723,-38.78215425938789
3488,29497,6.824050897318452,2.7690804409163152,12.766928510805371,1.6153254562746153,-42.7591915288181
3489,27141,33.01918173111947,5.656523281016169,17.775914086238288,3.7189534592832856,-18.175491960605434
3490,16047,-47.239857220149936,-20.333872808503212,-13.117183690120308,-15.215990812104469,-88.81342834075669
3491,17155,-7.618932514243223,23.765196536848947,-0.4760309887395673,17.52651562692689,-53.86929169192268
3492,1096,-17.192452407910157,13.900409995041775,-21.19499539460747,10.470376052260608,-57.375752007569226
3493,4417,23.506281581841456,-4.495020193246754,-18.263463437074495,-2.709353045326684,-16.29368385270384
3494,20150,23.9090430387884,25.303027625386598,4.38924448942013,17.67397262980189,-23.179147459447947
3495,23280,36.29505728428007,14.282943830685888,15.64135139952432,9.543481288076327,-14.354386032167811
3496,590,-23.96922526110741,-4.12938247971185,-22.583944477297962,-2.856335287683223,-63.12989265889581
3497,29975,4.658176055520003,-1.6016977366088418,11.844516785404881,-1.3968690897132512,-44.79784513985614
3498,27516,23.7814258766549,-14.677826615258779,14.28735326358273,-10.504083394177954,-26.032102819140047
3499,9993,24.147379550309033,24.220908875032702,-7.40157297003918,16.892117799758786,-19.229656961906777
3500,29109,25.147320552084395,4.654968441882482,17.35763729688811,3.131223032337176,-25.805632267960096
3501,21852,33.96529760345664,-23.343687233354643,9.166273599865676,-15.874237469941198,-14.251438567779054
3502,15332,24.930853513192414,-24.09718540347084,-7.8235690835056415,-16.67844411427726,-17.99013411839529
3503,7132,-18.926895458607042,22.227370207505224,-16.018405148596358,16.783399412608492,-60.734376857567135
3504,19273,47.04090251739862,22.406051994783414,10.915981341277499,14.733375410124177,-2.140646231019132
3505,26647,27.000019886989328,12.149297289815593,15.833843727599273,8.308649378331205,-23.486425376609766
3506,1202,1.6528663882988037,7.173436046164027,-20.537434974822478,5.249136089225708,-38.29876731801079
3507,22390,48.56770664686658,13.892617640238514,16.048857630223544,8.873600991465086,-2.42455491607076
3508,8785,-45.88678668149732,-8.674336427860867,-16.117218324969567,-6.025586847575161,-83.7593141499572
3509,17116,-13.757315231000195,23.247816596203318,-0.15883249501893595,17.65935335708024,-60.34919039428563
3510,14016,-41.69036430695797,-22.6707831051538,-12.327882558042779,-16.64375470574295,-83.87098557894446
3511,1380,4.934995656996485,-4.7630754889025555,-20.47868348268665,-3.0672649313283222,-35.01502502941646
3512,1611,9.200507075430053,2.5836248547642686,-19.929120766992256,1.9791438672508255,-30.752991671505406
3513,20977,34.322053097036154,-24.229251044928393,7.895337685429378,-16.552326905368503,-13.483130305546815
3514,5562,34.22541877407474,2.7874253854327513,-18.174152416659872,2.445042682665423,-5.200001840476448
3515,20019,6.587144840321977,22.312107925284877,4.719874203680786,15.809272465211253,-40.73112409163113
3516,5037,-39.495082491511354,13.401088728884295,-18.632069186390787,9.415700998576359,-78.85715395243103
3517,4175,9.281556715961031,18.602606914584662,-14.918733785129714,13.257909406134686,-32.309984547281275
3518,28063,28.845476989352093,5.3143781462331905,17.581840400395873,3.491077129151922,-22.28878529759372
3519,25777,-13.40425691329013,-4.586102931535827,5.963165555674805,-3.5997706577763813,-62.95160521545418
3520,21407,44.01971079120046,-22.90876976884023,10.185136693186482,-15.247463800309896,-4.561139005154283
3521,20827,-24.816326326907905,21.19783228653253,3.0416930061296843,17.009770856149306,-72.3676026716323
3522,19996,-3.480359773568586,22.140061154899858,2.2174402374054196,15.809261068335779,-50.472764300441305
3523,21208,-32.83597228933836,-18.828448538820496,6.488322052763414,-16.954486068912235,-80.66636601260294
3524,9541,-18.11914726802235,-24.43453933090449,-10.78527569472869,-18.113022274600237,-61.150177308298716
3525,21356,10.999521963292555,21.52671386493434,6.927933482020761,15.28810170686959,-36.88011646801097
3526,26772,-10.645727563763058,-2.8274038203784153,6.564971111901453,-2.3353872276772,-60.07298974009388
3527,20140,19.08414080048592,-26.04286860020959,-1.7439647945739485,-18.36187896914182,-25.798648737471538
3528,14460,-0.9342274759421256,-25.0084530220998,-7.499475347118686,-18.479903359274786,-44.61290675825902
3529,8526,20.307387764898593,-14.683831240708809,-15.83056739591943,-9.85798826459985,-20.365641076665835
3530,4868,0.5193485905910096,-17.379260903675295,-17.42505214876336,-12.290381364115289,-40.34688388328176
