global_point_id,trajectory_id,trajectory_type,point_id,surface_x,surface_y,surface_z,surface_u,surface_v,normal_x,normal_y,normal_z,nozzle_x,nozzle_y,nozzle_z,spray_dir_x,spray_dir_y,spray_dir_z,qx,qy,qz,qw,speed,cumulative_time,spray_on
143,72,transition,1,0.06664027097458036,-0.04240304417272915,-0.2829841075450968,-0.075960655861,-0.023877449458,0.051043788354840226,-0.28200294905962975,0.9580547314178132,0.11768405932942058,-0.3244059932323589,0.6750706238727164,-0.05104378835484022,0.28200294905962975,-0.9580547314178132,0.030337922881731517,-0.988992910057564,-0.14322759994912337,0.021412354002007493,50.0,0.32721413239996494,0
144,73,spray,0,0.06664027097458036,-0.04240304417272915,-0.2829841075450968,-0.075960655861,-0.023877449458,0.051043788354840226,-0.28200294905962975,0.9580547314178132,0.11768405932942058,-0.3244059932323589,0.6750706238727164,-0.05104378835484022,0.28200294905962975,-0.9580547314178132,-0.8966197891355764,-0.418449900752027,-0.036892347356438135,0.14004138316092615,50.0,0.32721413239996494,1
145,73,spray,1,0.11353396438751694,-0.028791828972396797,-0.28203719461645743,-0.121084709546,-0.015494688718,0.1489513065433946,-0.12384670853900705,0.9810583576235768,0.26248527093091156,-0.15263853751140385,0.6990211630071195,-0.1489513065433946,0.12384670853900706,-0.981058357623577,-0.8980786117714997,-0.4289335448415804,0.04070954022181745,0.08839431273073974,50.0,0.33173276396498275,1
146,74,transition,0,0.11353396438751694,-0.028791828972396797,-0.28203719461645743,-0.121084709546,-0.015494688718,0.1489513065433946,-0.12384670853900705,0.9810583576235768,0.26248527093091156,-0.15263853751140385,0.6990211630071195,-0.1489513065433946,0.12384670853900706,-0.981058357623577,-0.7793755649827809,0.6189530737621064,0.09729360514595363,0.0021853113999750207,50.0,0.33173276396498275,0
147,74,transition,1,0.11343243087688921,-0.029981757925635302,-0.28235202070081555,-0.121126415495,-0.017624479827,0.15345997914289947,-0.14263819501346303,0.9778059010482409,0.2668924100197887,-0.17261995293909832,0.6954538803474254,-0.1534599791428995,0.14263819501346303,-0.9778059010482409,-0.77838618854506,0.6188843930867983,0.1050293564707504,0.008116880879970048,50.0,0.33214816995579993,0
148,75,spray,0,0.11343243087688921,-0.029981757925635302,-0.28235202070081555,-0.121126415495,-0.017624479827,0.15345997914289947,-0.14263819501346303,0.9778059010482409,0.2668924100197887,-0.17261995293909832,0.6954538803474254,-0.1534599791428995,0.14263819501346303,-0.9778059010482409,-0.3324070906936989,0.9372344832434792,0.09338460366669096,-0.04874797712618066,50.0,0.33214816995579993,1
149,75,spray,1,0.0790061894523836,-0.039770729228574477,-0.28203819580510603,-0.08802051391,-0.023774611063,-2.9226932895383733e-05,-0.2796135727467639,0.9601126231237544,0.07897696251948821,-0.3193843019753384,0.6780744273186484,2.9226932895379254e-05,0.2796135727467639,-0.9601126231237544,-0.32068194122185234,0.9365999167926834,0.13360287226853557,0.04575981817839903,50.0,0.3369295519712783,1
150,76,transition,0,0.0790061894523836,-0.039770729228574477,-0.28203819580510603,-0.08802051391,-0.023774611063,-2.9226932895383733e-05,-0.2796135727467639,0.9601126231237544,0.07897696251948821,-0.3193843019753384,0.6780744273186484,2.9226932895379254e-05,0.2796135727467639,-0.9601126231237544,-0.9432752310790699,-0.3004798662050494,-0.04287805556601313,0.13455541902502724,50.0,0.3369295519712783,0
151,76,transition,1,0.09128832888688032,-0.03766986876336773,-0.2814203718211352,-0.100080371959,-0.023671772668,0.05136906784079884,-0.23773649398199764,0.969970400733092,0.14265739672767916,-0.2754063627453654,0.6885500289119568,-0.05136906784079884,0.23773649398199767,-0.969970400733092,-0.9445396142352216,-0.30468035300446406,-0.012139024717127026,0.12193212748234568,50.0,0.338491473232879,0
152,77,spray,0,0.09128832888688032,-0.03766986876336773,-0.2814203718211352,-0.100080371959,-0.023671772668,0.05136906784079884,-0.23773649398199764,0.969970400733092,0.14265739672767916,-0.2754063627453654,0.6885500289119568,-0.05136906784079884,0.23773649398199767,-0.969970400733092,-0.9584284488103298,-0.25768218579787544,-0.006105108686526248,0.12238270826133779,50.0,0.338491473232879,1
153,77,spray,1,0.11202599735660893,-0.03143688508766297,-0.28256103881040834,-0.119918011036,-0.019986505755,0.16445567783655868,-0.1651527743031067,0.9724602260078843,0.2764816751931676,-0.19658965939076967,0.689899187197476,-0.16445567783655865,0.1651527743031067,-0.9724602260078843,-0.9569975832998375,-0.2653031069592149,0.05757689843704921,0.10224865653116251,50.0,0.3415977784633787,1
