trajectory_index,u,v,x,y,z
948,18.44919380036378,-5.768394280777947,-1.7747416944409897,-4.005224558509463,-26.543163780339576
949,18.451465813615755,-6.454959408692879,-0.7583973091294145,-4.499912243954988,-26.864041659141467
950,18.453737826867727,-7.141524536607818,0.7486574075726065,-5.013832190348829,-27.319705207167697
951,18.4560098401197,-7.82808966452275,-2.8966730192403976,-5.4064366980284735,-26.223363965483802
952,18.458281853371677,-8.514654792437689,-3.048083059787448,-5.873423868072654,-26.18777232536066
953,18.46055386662365,-9.20121992035262,-4.665407995331836,-6.315105809752839,-25.695799500185238
954,18.462825879875624,-9.887785048267553,-5.343621823681212,-6.78933428025852,-25.477095230470027
955,18.4650978931276,-10.574350176182492,-5.663133798884443,-7.270603747918023,-25.366150597699914
956,18.467369906379574,-11.260915304097423,-4.231711491943692,-7.807414549050469,-25.779686266092472
957,18.469641919631545,-11.947480432012362,-3.483810773549171,-8.323341809145095,-26.005702393135568
958,18.47191393288352,-12.634045559927294,-1.4318112001239143,-8.884118654620243,-26.618734481598732
959,18.474185946135496,-13.320610687842233,-0.5338823408154847,-9.40801166608984,-26.888599724228776
960,18.476457959387467,-14.007175815757165,-3.7681574101520114,-9.804493261774697,-25.92384940618297
961,18.478729972639442,-14.693740943672104,-0.6636422633072587,-10.368677318343208,-26.850477674524335
962,18.481001985891417,-15.380306071587036,-2.2626156259486967,-10.786374018426228,-26.365266713092886
963,18.48327399914339,-16.066871199501975,-2.329809603688891,-11.264034850218115,-26.337491868426486
964,18.485546012395364,-16.753436327416907,-0.7629220156904394,-11.795262071080668,-26.804708485321495
965,18.48781802564734,-17.440001455331846,-1.3968891200470464,-12.260760505315112,-26.61708921069902
966,18.490090038899314,-18.12656658324677,-1.653500526070821,-12.745817522899133,-26.542330032776103
967,18.492362052151286,-18.81313171116171,-0.02760755604459864,-13.292009088922887,-27.0252881961199
968,18.49463406540326,-19.49969683907664,-1.7617531493614744,-13.735594001632492,-26.494852749121204
969,18.496906078655236,-20.18626196699158,0.4490527378207835,-14.29743943923939,-27.143385697698037
970,18.499178091907208,-20.872827094906512,-2.346496760510835,-14.690424021863524,-26.287622453542483
971,18.501450105159183,-21.55939222282145,-1.8102747549716887,-15.191494132540766,-26.419306125892064
972,18.503722118411158,-22.245957350736383,-0.8006875213768075,-15.705634708002371,-26.696099514574627
973,18.50599413166313,-22.93252247865132,-0.22012019218771872,-16.197642762769938,-26.850919834775475
974,18.508266144915105,-23.619087606566254,-1.4551920861685759,-16.62071542525932,-26.47555922860483
975,18.51053815816708,-24.305652734481193,-1.0474297046061212,-17.110350851531066,-26.602847645968374
976,18.512810171419055,-24.992217862396124,-1.8919279408927012,-17.566168914923082,-26.358222164006825
977,18.515082184671027,-25.678782990311063,-1.6444789013923686,-18.072536874576222,-26.42542486267121
978,18.517354197923,-26.365348118226,-1.3229858665332883,-18.56370167472605,-26.48164413892777
979,17.9645337611508,-26.3482301191044,-0.3662068020432434,-18.62198422693834,-27.329778981953556
980,17.4117133243786,-26.331112119982798,-1.790327966546571,-18.58225994324422,-27.469512723174986
981,16.8588928876064,-26.3139941208612,-2.098923068455761,-18.57847624118474,-27.935935175897203
982,16.3060724508342,-26.296876121739597,-3.0979408021319923,-18.565469216499753,-28.200094635745767
983,15.753252014062,-26.279758122618,-1.3313601450618553,-18.64420085085589,-29.27242633200499
984,15.750985537161895,-25.594865989401974,-2.1383404901882956,-18.131317492707513,-29.05966462035846
985,15.748719060261791,-24.909973856185946,-2.433099622264191,-17.620399908603304,-28.989266643172115
986,15.746452583361688,-24.22508172296992,-3.8005997473623827,-17.069771109507613,-28.60854775212761
987,15.744186106461584,-23.540189589753894,-4.0054115847027605,-16.59514400625573,-28.570106532822486
988,15.74191962956148,-22.85529745653787,-2.812531328031577,-16.16240992861015,-28.938438759316615
989,15.739653152661376,-22.170405323321845,-1.7748104140400676,-15.717329974424667,-29.254176590025743
990,15.737386675761272,-21.485513190105817,-1.7972054663208146,-15.232885356181788,-29.258052716226516
991,15.735120198861168,-20.80062105688979,-1.6415097575679893,-14.742724323413746,-29.304590114977554
992,15.732853721961064,-20.115728923673764,-1.8888172261757739,-14.233991978555363,-29.237644436606587
993,15.73058724506096,-19.43083679045774,-3.0075207135803437,-13.704691596080185,-28.92804544762069
994,15.728320768160856,-18.745944657241715,0.13473065541328394,-13.32758380589534,-29.863293866401673
995,15.726054291260752,-18.061052524025687,-3.4984029321002064,-12.711733705140968,-28.802736773460264
996,15.72378781436065,-17.37616039080966,-3.867393916610431,-12.211092715325268,-28.703752246337242
997,15.721521337460546,-16.691268257593634,-4.657001721772624,-11.700101982505304,-28.467473838405322
998,15.719254860560442,-16.00637612437761,-7.243191300538258,-11.132189646663951,-27.707524080761395
999,15.716988383660338,-15.321483991161582,-4.167166680961157,-10.749491264498413,-28.628386123561473
1000,15.714721906760234,-14.636591857945557,-4.942085090563982,-10.250205828619984,-28.403260171717584
1001,15.71245542986013,-13.951699724729531,-3.7355055428291033,-9.808410137641449,-28.76815940191711
