vertex_index,x,y,z,geodesic_distance
508,-190.9901276,-86.55142975,395.5499878,182.7374224
509,-191.4248352,-75.24241638,442.0916748,182.5377886
510,-191.2180786,-64.12309265,488.6333313,182.34466
511,-190.3899689,-53.22882462,535.1749878,182.1738641
512,-188.9624634,-42.59341812,581.7167358,182.0381499
513,-186.9596558,-32.24900436,628.2583618,181.943396
514,-184.8232269,-19.29521561,674.8000488,181.8901069
515,-184.4126892,-21.8977623,674.7999878,181.8873737
516,-184.3620148,-22.21888161,674.8000488,181.8870292
517,-183.6975861,-26.43123245,674.7999878,181.8823656
518,-185.0024414,-12.58149719,680.9779053,181.8900605
519,-184.504364,-17.0863266,681.0149536,181.8857486
520,-162.1214905,95.3420105,688.3092651,181.9095047
521,-164.2080841,91.43460083,688.2420654,181.9110149
522,-159.9446716,99.19598389,688.3764038,181.9078069
523,-166.203186,87.47580719,688.1747437,181.9123367
524,-168.1054077,83.46781158,688.1072998,181.9134682
525,-169.9134369,79.41275787,688.0397949,181.9144078
526,-171.6260681,75.31282043,687.972229,181.9151535
527,-173.2420959,71.17027283,687.904541,181.9157036
528,-174.7604065,66.98736572,687.836792,181.9160554
529,-176.1798248,62.76643372,687.769043,181.9162066
530,-177.4994049,58.50976944,687.7011719,181.9161548
531,-178.7181549,54.21975327,687.6332397,181.915897
532,-179.8351593,49.89880371,687.5651855,181.9154304
533,-180.8494415,45.54936218,687.4971924,181.9147512
534,-181.7603607,41.17381668,687.4290161,181.9138565
535,-182.5671082,36.77475357,687.3606567,181.9127421
536,-183.2689209,32.35459518,687.2922974,181.9114042
537,-183.8653564,27.91589546,687.2236938,181.9098384
538,-184.3557434,23.46119308,687.1549683,181.9080405
539,-184.7394867,18.99308014,687.0860596,181.9060052
540,-185.0162506,14.51411915,687.0169678,181.9037281
541,-185.1858063,10.02696228,686.9475098,181.9012036
542,-185.8504791,5.534172535,681.2965698,181.9039698
543,-185.1858063,1.041383028,686.9477539,181.8952581
544,-185.0162506,-3.44577384,687.0171509,181.8918302
545,-184.739502,-7.924735069,687.0862427,181.8881372
546,-181.7949829,-147.4469757,116.2999649,183.4990283
547,-174.0422974,-156.2424011,116.2999954,183.5318893
548,-173.9453583,-156.3469543,77.5333252,183.552032
549,-157.6791992,102.9944992,688.4433594,181.9059229
550,-165.6594086,-164.8421631,38.76665878,183.5955773
551,-155.3265076,106.735527,688.5101929,181.9038532
552,-152.88797,110.4171295,688.5769043,181.9015987
553,-156.9602661,-172.9137878,-3.139397813e-05,183.631658
554,-156.9602661,183.9820404,-3.139397813e-05,183.01269
555,-156.9602509,183.9820404,38.76664734,183.006848
556,-156.9602356,183.9820404,77.5333252,182.9893628
557,-165.557251,176.0099792,116.3000183,182.9627544
558,-165.6568451,175.9080353,116.3000031,182.9627895
559,-170.7345581,164.6271667,162.8416748,182.9170063
560,-167.6208954,161.7345581,209.3833313,182.8510393
561,-164.5072021,158.8419342,255.9249725,182.7687773
562,-161.3934174,155.9493866,302.4667053,182.6715475
563,-158.2797089,153.056778,349.0083008,182.5618326
564,-155.1659241,150.1641541,395.5500183,182.4435223
565,-152.0522308,147.2715759,442.0916443,182.3219948
566,-148.9384308,144.3789673,488.6333313,182.2038696
567,-145.8247528,141.4863434,535.1749878,182.0963222
568,-142.7109528,138.5937653,581.7166748,182.005958
569,-139.5972748,135.7011871,628.2583618,181.9374818
570,-138.0129547,131.0946045,674.7999878,181.894492
571,-141.0464783,127.650589,674.7999878,181.8982294
572,-142.646698,125.8338699,674.7999878,181.9001136
573,-144.0023346,124.1419601,674.7999878,181.9017414
574,-144.6018066,122.5115967,681.8459473,181.8976036
575,-147.3771362,118.9788895,681.810791,181.9006476
576,-150.3654327,114.0373383,688.6433105,181.8991601
577,-147.7603455,117.5942993,688.7095337,181.8965377
578,-170.9250946,-153.3535309,162.8416901,183.4943999
579,-175.3746033,-141.880249,209.3832855,183.4006396
580,-179.1145325,-130.3652039,255.9250031,183.2804029
581,-182.1523438,-118.8501587,302.4667053,183.1312485
582,-184.4975433,-107.3760986,349.0083008,182.9543324
583,-186.161911,-95.98298645,395.5500183,182.7558574
584,-187.1598969,-84.7097168,442.0916748,182.5475849
585,-187.5076294,-73.59391022,488.6333008,182.3456697
586,-187.2235413,-62.67189789,535.1749878,182.1675314
587,-186.3279724,-51.97855759,581.7166748,182.0272868
588,-184.8432617,-41.54714966,628.2583618,181.9313336
589,-183.466095,-27.89872742,674.7999878,181.8806763
590,-182.8402863,-30.93832588,674.7999878,181.8770206
591,-182.745285,-31.39942741,674.8000488,181.8764526
592,-181.9147797,-35.4335289,674.7999878,181.8713352
593,-183.8973083,-21.57613564,681.0519409,181.8811403
594,-183.1819763,-26.04833221,681.0886841,181.876223
595,-184.3556519,-12.39284801,687.1552124,181.8841741
596,-183.8652649,-16.84752083,687.223999,181.8799344
597,-161.9571228,94.39638519,694.9321899,181.9046541
598,-159.8447876,98.20839691,695.0261841,181.9030991
599,-163.9829254,90.5321579,694.8380737,181.9060328
600,-157.6474457,101.9662933,695.1199951,181.9013693
601,-165.9208221,86.61756134,694.7438965,181.9072337
602,-167.7693939,82.65465546,694.6496582,181.9082549
603,-169.5275269,78.64543915,694.5552979,181.9090946
604,-171.1937408,74.59196472,694.4609375,181.9097505
605,-172.7669067,70.49629211,694.3665161,181.9102205
606,-174.2457581,66.36056519,694.2720337,181.9105021
607,-175.6292572,62.18701553,694.1775513,181.9105925
608,-176.9162445,57.97782516,694.0831299,181.9104891
609,-178.1057587,53.73516846,693.9885254,181.9101889
610,-179.1967316,49.46136475,693.8939819,181.9096887
611,-180.1884155,45.15877533,693.7993164,181.9089851
612,-181.0797729,40.82971954,693.7046509,181.9080745
613,-181.8700714,36.47652435,693.6098022,181.9069532
614,-182.5584869,32.10163116,693.5148926,181.9056171
615,-183.1444092,27.7074585,693.4197998,181.9040619
616,-183.627182,23.29644585,693.324585,181.9022831
617,-184.0062103,18.87112999,693.229126,181.9002762
618,-184.2809143,14.43392086,693.1334229,181.8980362
619,-185.2115784,5.534172535,686.8736572,181.8984272
620,-184.4510498,9.98741436,693.0374756,181.8955579
621,-184.5199585,5.534172535,692.9106445,181.892863
622,-184.451004,1.080900908,693.0377808,181.8896948
623,-184.2808685,-3.365605593,693.1337891,181.8863071
624,-184.0061646,-7.802753925,693.2294312,181.8826681
625,-173.9428101,-156.3445129,116.2999878,183.5322942
626,-165.7614441,-164.742569,116.2999725,183.5660839
627,-165.6593933,-164.8421631,77.53334045,183.5850831
628,-155.3665771,105.6682205,695.2136841,181.8994659
629,-156.9602509,-172.9137878,38.76664734,183.6285536
630,-153.0036316,109.3123245,695.3071289,181.8973901
631,-150.5601044,112.8968887,695.4004517,181.8951426
632,-147.8696442,-180.541748,-1.041377914e-06,183.6649309
633,-147.8696442,191.6100616,-1.041377914e-06,183.0119754
634,-147.8696136,191.6100616,38.76667786,183.0060631
635,-147.8695984,191.6100616,77.53335571,182.9883642
636,-156.853363,184.0764008,116.2999802,182.9603475
637,-156.9578705,183.9794769,116.3000183,182.9603699
638,-162.5916443,172.9657898,162.8416443,182.9129908
639,-159.625946,169.9215851,209.3833466,182.8462346
640,-156.660202,166.8773956,255.9250031,182.7629524
641,-153.6945953,163.8331757,302.4666443,182.6644841
642,-150.7288971,160.7889557,349.0083313,182.5533645
643,-147.7631836,157.7447357,395.5500183,182.4335954
644,-144.7975616,154.7004852,442.0916138,182.3107366
645,-141.8318481,151.6562958,488.6333313,182.1916504
646,-138.8661194,148.6120758,535.1749878,182.0837745
647,-135.9005127,145.5679016,581.7166138,181.9939186
648,-132.9347992,142.5236816,628.2583008,181.9268439
649,-134.8876495,134.4536896,674.7999878,181.890543
650,-136.4755096,132.8009033,674.8000488,181.8925452
651,-136.8897095,132.3698425,674.7999878,181.8930588
652,-138.8037415,129.3675842,681.9157715,181.8909199
653,-141.7434235,125.9751358,681.8809204,181.8943613
654,-142.3091583,124.5112991,688.8412476,181.8907422
655,-145.0743408,121.0862427,688.7755737,181.8937316
656,-148.0378113,116.4202728,695.4934082,181.8927247
657,-145.4381256,119.8807068,695.5861206,181.8901367
658,-162.7920685,-161.7019043,162.8416901,183.5303737
659,-167.8078766,-150.4646759,209.3833313,183.4369336
660,-172.1172791,-139.1503601,255.9249725,183.3157743
661,-175.7251892,-127.8010635,302.4666748,183.1637573
662,-178.6393585,-116.4581604,349.0083618,182.98156
663,-180.8696594,-105.1621704,395.5500183,182.7754009
664,-182.4283142,-93.95265198,442.0916748,182.5577547
665,-183.3296509,-82.86799622,488.6333313,182.3461902
666,-183.590332,-71.94539642,535.1750488,182.1599354
667,-183.2290039,-61.22070312,581.7166138,182.0147011
668,-182.2660675,-50.72826004,628.2583008,181.9175221
669,-181.7090759,-36.4325943,674.7999878,181.8700256
670,-180.8273315,-39.89100266,674.7999878,181.8652902
671,-180.6749878,-40.48836136,674.7999878,181.8644505
672,-179.6934814,-44.33813477,674.7999878,181.858886
673,-179.5571747,-44.87273026,674.7999878,181.8580918
674,-178.37854,-48.73430634,674.8000488,181.8520993
675,-182.3586121,-30.50029182,681.1254883,181.8709935
676,-181.4279175,-34.92936325,681.1621704,181.8654391
677,-183.2689209,-21.28621864,687.2924805,181.875413
678,-182.5670166,-25.70638084,687.3609619,181.8706026
679,-183.6271362,-12.22813034,693.3248901,181.8787728
680,-183.1443481,-16.63908386,693.420166,181.8746165
681,-161.6871643,93.60036469,701.4608154,181.900179
682,-159.6376495,97.37902832,701.5774536,181.8987558
683,-157.5065918,101.1049728,701.6939697,181.8971682
684,-163.653656,89.77079773,701.3441772,181.9014361
685,-155.2953186,104.776535,701.8104248,181.8954178
686,-165.5356903,85.89199066,701.227417,181.9025253
687,-167.331955,81.96589661,701.1107178,181.9034445
688,-169.0411224,77.99428558,700.9939575,181.9041915
689,-170.6618805,73.97920227,700.8771973,181.9047641
690,-172.1928406,69.9224472,700.7605591,181.9051597
691,-173.6330261,65.82614899,700.6439209,181.9053757
692,-174.9811401,61.69232941,700.5272827,181.9054095
693,-176.2360535,57.52307129,700.4107666,181.9052578
694,-177.3966827,53.32043839,700.2943115,181.9049177
695,-178.4621124,49.08663177,700.1777954,181.9043861
696,-179.4313507,44.82388687,700.0613403,181.9036592
697,-180.30336,40.53440857,699.9448853,181.9027336
698,-181.0773468,36.22043228,699.8284302,181.9016054
699,-181.7524567,31.88425446,699.7119141,181.9002706
700,-182.3281403,27.52825737,699.5952759,181.8987249
701,-182.803421,23.1547966,699.4785767,181.896964
702,-183.1777802,18.7661953,699.3616943,181.8949831
703,-183.4506378,14.36492825,699.2446289,181.8927776
704,-183.6215973,9.953439713,699.1271973,181.8903427
705,-183.652298,5.534172535,699.0042114,181.8876763
706,-183.6214905,1.114905357,699.1276855,181.8845694
707,-183.4506378,-3.296613216,699.2449951,181.8812355
708,-183.1776886,-7.697849751,699.3621826,181.8776618
709,-165.6569824,-164.8395844,116.2999802,183.5665
710,-157.0671539,-172.819397,116.2999649,183.6011927
711,-156.9602356,-172.9137878,77.5333252,183.6188923
712,-153.0056,108.3919983,701.9265747,181.8935063
713,-147.8696136,-180.541748,38.76667786,183.6621441
714,-150.6387329,111.9498291,702.0426025,181.8914346
715,-148.1964722,115.4484482,702.1583252,181.8892043
716,-138.4100037,-187.7071075,6.405213753e-06,183.6987265
717,-138.4100037,198.7753754,6.405213753e-06,183.0123687
718,-138.4099884,198.7753754,38.76668549,183.0063827
719,-138.4099731,198.7753754,77.53336334,182.9884584
720,-147.7581177,191.6989441,116.2999649,182.9589958
721,-147.8673553,191.6073914,116.3000259,182.9590054
722,-154.0430756,180.8881531,162.841629,182.9099663
723,-151.2328339,177.6998901,209.3833313,182.8423375
724,-148.4225464,174.5116425,255.9250031,182.7579056
725,-145.6123047,171.3233948,302.4667053,182.6580118
726,-142.8020172,168.1351318,349.0083618,182.5452378
727,-139.991745,164.9468842,395.5500183,182.4237026
728,-137.1815796,161.7586365,442.0916443,182.2991702
729,-134.3713074,158.570343,488.6333008,182.1787883
730,-131.5610504,155.3821259,535.1749878,182.070313
731,-128.7507782,152.1938477,581.7166748,181.9808136
732,-125.9405136,149.0056152,628.2583618,181.9151412
733,-128.3881683,140.9317627,674.7999878,181.8819701
734,-129.9407959,139.4498291,674.8000488,181.8840546
735,-131.7079773,137.7631073,674.7999878,181.8863665
736,-135.7846375,132.6870575,681.9503784,181.8872802
737,-132.6880035,135.9317932,681.9848022,181.883441
738,-136.548111,131.1539459,688.9718018,181.8842133
739,-139.4665375,127.8677292,688.9066772,181.8875694
740,-140.0136719,126.6064072,695.7704468,181.8844533
741,-142.7628784,123.276619,695.6784668,181.8873794
742,-145.6802216,118.8863831,702.2738037,181.8868162
743,-143.0917664,122.2620926,702.388855,181.8842715
744,-154.253067,-169.6345062,162.8416595,183.5675352
745,-159.8227844,-158.6612396,209.3833313,183.4747399
746,-164.6906891,-147.5758057,255.9250336,183.352927
747,-168.8599548,-136.4204559,302.4666748,183.1981558
748,-172.3358459,-125.2369308,349.0083618,183.0105203
749,-175.1264801,-114.0661392,395.5499878,182.7961899
750,-177.2418671,-102.9482498,442.0916748,182.5683812
751,-178.6946106,-91.92229462,488.6333618,182.3462215
752,-179.4994354,-81.02628326,535.1750488,182.1509898
753,-179.6731262,-70.29689789,581.7166138,182.0002512
754,-179.2343597,-59.76953888,628.2583618,181.9018262
755,-178.1560364,-49.46330261,674.8000488,181.8509349
756,-177.0388184,-53.12371063,674.8000488,181.8449302
757,-177.0136414,-53.20623398,674.8000488,181.8447917
758,-175.5000305,-57.44719315,674.7999878,181.8373491
759,-180.390625,-39.33298492,681.1987305,181.8595552
760,-179.2474823,-43.70856094,681.2352295,181.8533298
761,-177.999115,-48.05359268,681.2717285,181.8467549
762,-181.7603607,-30.10550117,687.4291992,181.8654975
763,-180.8494568,-34.48101807,687.4973755,181.86009
764,-182.5584412,-21.03325653,693.5151978,181.8701941
765,-181.8700256,-25.40817833,693.6101074,181.8655002
766,-182.8033295,-12.08645058,699.4790649,181.8738453
767,-182.3280334,-16.45991135,699.5957642,181.8697819
768,-161.2978821,92.94808197,707.8897705,181.8960705
769,-159.309494,96.70159149,708.0250244,181.8947685
770,-157.2428589,100.4039383,708.1602173,181.8933116
771,-155.099411,104.0535278,708.2953491,181.8917018
772,-163.2065582,89.14500427,707.7545776,181.8972157
773,-152.8806,107.648819,708.4304199,181.8899406
774,-165.0341034,85.29392242,707.6194458,181.898202
775,-166.7791748,81.39660645,707.484375,181.899027
776,-168.4403687,77.45483398,707.3494263,181.8996885
777,-170.0164795,73.47035217,707.2145996,181.900184
778,-171.5061951,69.44498444,707.0799561,181.9005108
779,-172.9082336,65.38057709,706.9454956,181.900666
780,-174.2215118,61.2791481,706.8111572,181.900647
781,-175.4447784,57.14261627,706.677002,181.9004505
782,-176.5770569,52.97297287,706.5430298,181.9000733
783,-177.6171112,48.77224731,706.4092407,181.8995122
784,-178.5641174,44.54257965,706.2755737,181.8987637
785,-179.417038,40.28606415,706.1419678,181.8978241
786,-180.174881,36.00484085,706.0085449,181.8966895
787,-180.8369446,31.7011776,705.8751221,181.895356
788,-181.402298,27.37721825,705.7418213,181.8938192
789,-181.8703156,23.03534889,705.6084595,181.8920751
790,-182.2401886,18.67771149,705.4749756,181.8901189
791,-182.5113678,14.30672455,705.3414307,181.8879457
792,-183.0373688,5.534172535,703.3231812,181.8842751
793,-182.6832581,9.924739838,705.2077026,181.8855502
794,-182.683197,1.143575191,705.2081909,181.8798812
795,-182.5113068,-3.238379478,705.34198,181.8766079
796,-182.2401276,-7.609366894,705.4755249,181.8731081
797,-156.9579926,-172.911087,116.2999954,183.6016196
798,-147.9810791,-180.4528046,116.2999878,183.6371833
799,-147.8695984,-180.541748,77.53335571,183.6534148
800,-150.5879822,111.1883545,708.5653687,181.8880299
801,-138.4099884,-187.7071075,38.76668549,183.6962917
802,-148.223175,114.670784,708.7000122,181.8859711
803,-145.7875977,118.0946808,708.8344727,181.8837657
804,-128.6049957,-194.3920288,1.536456512e-05,183.7329783
805,-128.6049957,205.4602814,1.536456512e-05,183.013884
806,-128.6049805,205.4602814,38.76669312,183.0078209
807,-128.6050568,205.4602814,77.53330231,182.9896608
808,-138.2942352,198.8585968,116.2999802,182.9587148
809,-138.4078674,198.772644,116.3000107,182.9587115
810,-145.1102448,188.3745422,162.8416595,182.9079479
811,-142.4623718,185.0501556,209.3833466,182.8393633
812,-139.814621,181.7258301,255.9250031,182.7536513
813,-137.166748,178.4014435,302.4667053,182.6521419
814,-134.5189362,175.0770569,349.0083008,182.5374571
815,-131.8710785,171.7526855,395.5499878,182.4138376
816,-129.2232056,168.428299,442.0916748,182.2872754
817,-126.5754242,165.1039429,488.6333008,182.1652492
818,-123.927536,161.7795868,535.1749878,182.055894
819,-121.2796707,158.4552307,581.7166748,181.9665988
820,-118.6318893,155.1308289,628.2583008,181.9023385
821,-121.5899582,147.0949097,674.7999878,181.8725058
822,-123.0998917,145.7824402,674.7999878,181.8746476
823,-125.0537491,144.0841827,674.7999878,181.8773527
824,-125.407074,143.7771301,674.7999878,181.8778353
825,-129.5155029,139.0999298,682.019043,181.8793993
826,-133.5558624,134.3681488,689.036499,181.8806736
827,-130.4914551,137.5088043,689.1008301,181.8769488
828,-134.300415,133.061676,695.953125,181.8780958
829,-137.192276,129.8685913,695.8619995,181.8813587
830,-137.7046356,128.8212891,702.6178589,181.8787156
831,-140.4326324,125.574173,702.5036011,181.881571
832,-143.2828522,121.4587402,708.9686279,181.8814148
833,-140.7106323,124.761673,709.102417,181.8789199
834,-145.3292389,-177.1316071,162.8416901,183.605878
835,-151.4389801,-166.4496307,209.3833466,183.5140976
836,-156.8533783,-155.6205902,255.9250031,183.3919525
837,-161.5734558,-144.6869354,302.4666748,183.2345849
838,-165.6026154,-133.6905518,349.0083313,183.0413799
839,-168.9464722,-122.6727829,395.5500183,182.8183788
840,-171.6135101,-111.6741409,442.0916748,182.579561
841,-173.6140747,-100.7343216,488.6333008,182.3457675
842,-174.9609985,-89.89196777,535.1749878,182.1405982
843,-175.6692047,-79.18456268,581.7166748,181.9837771
844,-175.7558289,-68.64839935,628.2583618,181.8840919
845,-175.1948547,-58.30228424,674.7999878,181.8358013
846,-174.0858765,-61.40947342,674.7999878,181.8300474
847,-173.9407654,-61.76295853,674.7999878,181.8293644
