point_index,u,v,x,y,z,source_geodesic_distance
338,-0.4532849889,-0.629145924,633.2489028,226.0228068,1108.760426,401.2516233
339,-0.449498623,-0.6318150332,633.2635629,226.954671,1114.52657,401.2281665
340,-0.4592235308,-0.6249971841,635.6697779,234.0155423,1107.059663,401.3230763
341,-0.4550069622,-0.6279577722,635.1507797,232.9034103,1111.708083,401.2891561
342,-0.46849802,-0.6181583763,637.3587509,238.6717074,1098.70626,401.3995088
343,-0.4640053986,-0.621581727,637.3316227,239.2523578,1104.651948,401.3750982
344,-0.4735215528,-0.614484033,639.4435786,245.4705524,1097.175222,401.4572775
345,-0.2271960369,-0.7366328977,482.9847408,208.3796188,1109.558071,399.1543303
346,-0.2215853614,-0.7383148704,480.6816935,211.0337874,1112.446868,399.1358755
347,-0.2096191263,-0.7411836699,472.2973542,209.7145703,1109.253098,399.0372188
348,-0.2101405354,-0.7413519821,474.0803751,212.6216966,1113.211511,399.0657264
349,-0.2026046054,-0.7431836859,468.9211845,212.0340811,1111.526111,399.0056616
350,-0.2063343243,-0.7426114254,473.0903517,215.572681,1116.713104,399.0629802
351,-0.1873821327,-0.7468089359,458.1383242,210.1207336,1107.1481,398.8781609
352,-0.1924614167,-0.7459183281,463.2782148,213.858626,1112.762987,398.9470352
353,-0.1845723558,-0.7477538278,457.4807549,212.4464612,1109.930406,398.8773849
354,-0.1915211045,-0.7464470401,464.085221,216.7014183,1116.461023,398.9643139
355,-0.175690128,-0.7499412622,451.5376017,212.0307132,1108.314951,398.8089415
356,-0.1838361902,-0.7483663835,459.0725973,216.6018145,1115.411932,398.9073063
357,-0.1756143489,-0.7502409127,452.8450034,214.7570478,1111.959907,398.8315489
358,-0.1851611297,-0.7483586927,461.4990339,219.7591533,1119.801428,398.9438117
359,-0.2312604061,-0.735996881,487.407116,218.3796889,1122.804403,399.2164757
360,0.01373259765,-0.7767395164,347.1968141,223.534219,1114.9441,401.9789064
361,0.01182316228,-0.7765065184,350.5647538,223.53007,1114.96919,401.8445543
362,0.01448616452,-0.7769618778,346.9708261,218.552317,1108.085007,402.1011983
363,0.009382317983,-0.7762067867,354.8540377,223.596939,1115.100455,401.6718079
364,0.002836932886,-0.7759385097,353.7335503,217.0593888,1106.301692,401.7918267
365,8.04559797e-05,-0.7756026964,356.4621296,218.7460694,1108.674307,401.6354112
366,-0.02207844564,-0.773554899,368.5833977,219.6817329,1110.470467,400.9912204
367,0.008619275575,-0.7762576073,353.8118487,220.9846747,1111.539515,401.757386
368,-0.01591090985,-0.7740153434,366.8587368,221.5425793,1112.873825,401.0674732
369,-0.006246060978,-0.7748435342,362.5502847,222.3929968,1113.812885,401.2873083
370,-0.03648593052,-0.7720972571,378.3644749,222.7340769,1114.983282,400.4536514
371,-0.002356791047,-0.7751248537,361.5987973,223.7415107,1115.568044,401.3268897
372,-0.03591057134,-0.7720861543,379.0175095,223.954655,1116.640444,400.409905
373,-0.02175966322,-0.7733263521,372.2937882,224.665398,1117.283963,400.7577395
374,-0.05967484447,-0.7698998165,391.8691026,224.7679354,1118.306456,399.7282818
375,0.0002922832261,-0.7757214262,354.7601547,216.5196793,1105.620882,401.7367858
376,-0.01135187021,-0.7745772886,361.4089964,215.9530029,1105.105506,401.3496596
377,-0.01913451527,-0.7738309682,366.2672671,217.4220398,1107.299959,401.0939226
378,-0.02589507729,-0.7731475335,369.6960628,215.1687962,1104.356779,400.8660258
379,-0.03100355316,-0.772686881,373.5435112,219.0696161,1109.832117,400.7029421
380,-0.03638319581,-0.7721313418,376.0082481,216.1007316,1105.874405,400.5196816
381,-0.04070322037,-0.7717284978,378.9624509,218.0642495,1108.670006,400.3795949
382,-0.0454034189,-0.771231635,380.8570671,214.3161276,1103.626236,400.2176011
383,-0.04830470157,-0.7710310921,384.4182965,222.6682146,1115.167849,400.1349699
384,-0.05254144504,-0.7705766447,385.9779138,218.628864,1109.713445,399.9878735
385,-0.05575583846,-0.7702877553,388.4205942,221.1804035,1113.292009,399.8854148
386,-0.05971219082,-0.7698547303,389.6820303,216.5389604,1107.003972,399.746638
387,-0.06212000041,-0.7696840397,392.5416084,223.0426736,1115.994707,399.677365
388,-0.06585451654,-0.7692688715,393.5875934,218.016114,1109.172493,399.545319
389,-0.07296365473,-0.7682840571,397.2370652,216.2294425,1107.061778,399.4360171
390,-0.08896631371,-0.7659145196,406.5710213,217.4898823,1109.707041,399.2962623
391,-0.06937211401,-0.7688274545,395.8623175,219.1872019,1110.934777,399.4824894
392,-0.08838786032,-0.766007955,406.717083,219.6199904,1112.610217,399.3114561
393,-0.08051223495,-0.7671800256,402.4908544,220.6531815,1113.587452,399.3879437
394,-0.1053379488,-0.7634972649,416.5499051,220.7131842,1115.078714,399.1622997
395,-0.07668159604,-0.7677536975,400.6580407,222.158314,1115.444682,399.4298203
396,-0.1047668316,-0.7635866531,416.5163174,222.0161532,1116.842235,399.173571
397,-0.09254895961,-0.765402469,409.8059645,222.9260445,1117.403151,399.2889999
398,-0.1248333936,-0.7606117909,427.9984797,222.5968797,1118.781204,398.9936645
399,-0.06892892675,-0.7689126708,396.8208868,224.6293654,1118.410742,399.5118916
400,-0.08310713351,-0.7665963522,402.1867641,214.5782849,1105.400127,399.3461578
401,-0.09189034376,-0.7653112714,407.4865132,215.9244647,1107.751084,399.2717501
402,-0.1050212338,-0.7629402429,413.4917899,213.9848772,1105.913629,399.1670686
403,-0.1027504161,-0.7637288373,414.0672061,217.6461952,1110.735455,399.1796532
404,-0.1156576142,-0.7612906315,419.5115646,214.7945754,1107.649442,399.0783232
405,-0.1161496057,-0.7614286464,420.7037478,216.7149753,1110.279699,399.0710938
406,-0.1302543975,-0.7586893983,426.3342977,212.9414765,1106.017218,398.9614526
407,-0.1176046617,-0.7615472538,422.9950461,219.8504444,1114.613338,399.0539345
408,-0.1321361506,-0.758688913,428.641487,215.6445251,1109.790901,398.9415045
409,-0.1298287566,-0.7593526919,428.6398735,218.1566241,1113.054208,398.9562965
410,-0.1455889791,-0.7562163961,434.6091511,213.2764654,1107.39254,398.8348885
411,-0.1327488661,-0.7590729176,431.0305844,219.8998145,1115.59042,398.9294087
412,-0.149237568,-0.7557689128,437.1788226,214.5942847,1109.39648,398.8027204
413,-0.1452975976,-0.7567450264,436.5053583,217.5016574,1113.09696,398.8302719
414,-0.1566795623,-0.7545259735,442.401184,215.9281255,1111.793104,398.7633702
415,-0.1416895247,-0.7575783808,435.6835766,219.6913611,1115.85095,398.8572039
416,-0.1433069737,-0.7573506702,438.3063347,221.8097102,1118.982543,398.8682147
417,-0.1612681962,-0.7535152495,444.0559861,214.472567,1110.133732,398.7543177
418,-0.1700423788,-0.7516411553,450.3716867,216.3443229,1113.567016,398.8206272
419,-0.1573842056,-0.7544121733,444.5065983,218.4097102,1115.37591,398.8080177
420,-0.1707435425,-0.751528303,452.6559079,219.1062824,1117.54804,398.8714526
421,-0.1638648436,-0.7530375966,449.6359104,220.4741175,1118.879312,398.8688781
422,-0.1818664669,-0.7491414385,460.1271855,220.6936033,1120.785867,398.9418236
423,-0.7891083659,-0.07346200584,371.7250387,429.9085961,689.6197286,410.105168
424,-0.7892451337,-0.07328851031,366.6631866,430.4188071,688.5913133,410.1618758
425,-0.788614211,-0.07672227675,366.3396266,430.0639202,692.6359118,410.0182902
426,-0.789445836,-0.07292496488,360.2145015,431.0848356,687.111088,410.2402106
427,-0.7878837496,-0.08082018381,364.8645923,429.7459501,697.2860966,409.857537
428,-0.7890051834,-0.07553954953,358.0435007,431.0011862,689.8784643,410.1496223
429,-0.7882061631,-0.07965111548,359.7649357,430.3718145,695.0636484,409.9571573
430,-0.7896371607,-0.07282011527,351.8941592,431.9032023,685.6358136,410.3257171
431,-0.7866225629,-0.08776256879,363.5126646,429.0960804,705.3502343,409.5740307
432,-0.7881863076,-0.08025958699,355.2560811,430.7404572,695.0579978,409.9750638
433,-0.7871801956,-0.08534171116,358.2785017,429.8757933,701.6123485,409.7284541
434,-0.7886045822,-0.07904739203,347.4680982,431.6283321,691.4887325,410.1256084
435,-0.7877002653,-0.08310125311,353.8413417,430.5566307,697.8895775,409.8761896
436,-0.7871799442,-0.08657257588,350.1798445,430.5159132,700.1448956,409.7979578
437,-0.7866667963,-0.08879433938,354.301897,429.8680513,703.875497,409.6519233
438,-0.7863541272,-0.09158683462,347.5551027,430.2008751,704.3451018,409.6454102
439,-0.7860019341,-0.09294436412,351.0257729,429.6747469,706.9914104,409.5437471
440,-0.7849807759,-0.09825970851,349.8844721,428.8636619,712.2724355,409.3716741
441,-0.7852022723,-0.09656182166,353.8004881,428.7628364,711.856071,409.3747325
442,-0.7836679796,-0.1051156359,348.2654542,427.8323843,719.0315327,409.1518755
443,-0.7852500471,-0.09565688626,358.2716219,428.4675006,712.4870482,409.3415188
444,-0.7826152283,-0.1102032295,351.0828006,426.6513183,724.7583074,408.9616886
445,-0.7831434391,-0.1070559563,354.5503144,426.847398,722.523234,409.0274277
446,-0.7816607645,-0.1145630834,356.8068774,425.2941239,730.0256851,408.7862406
447,-0.7851605927,-0.0960130838,358.9744613,428.3337533,713.0842429,409.3201442
448,-0.7833380179,-0.1053788128,360.5051877,426.5283773,722.1792236,409.0295401
449,-0.7845877205,-0.0986667164,362.0773072,427.5469949,716.2116395,409.2164123
450,-0.2055584633,-0.1856114111,348.3056264,426.0210039,728.4889407,408.8497289
451,-0.5999879818,-0.1389433905,358.4213543,424.7226574,732.3338601,408.7113752
452,-0.02609432585,-0.2125456555,349.3056062,424.3964154,735.3759562,408.6367097
453,-0.5785384908,-0.1436468537,354.9274867,424.0669309,735.6919339,408.6165985
454,-0.779411174,-0.1240544412,351.031902,421.8838968,743.9903516,408.385356
455,-0.7804674098,-0.119604487,354.4501942,423.5564871,737.6351755,408.5609721
456,-0.7792254788,-0.1248443932,356.7809759,421.3832039,744.5434951,408.3613535
457,-0.7798188075,-0.1223446724,358.6940071,422.3229957,740.9741815,408.4599962
458,-0.7780035647,-0.1300013401,360.3213284,419.2043654,751.2296713,408.1663019
459,-0.7802024764,-0.120730522,361.8198936,422.8692356,738.4983183,408.5258265
460,-0.779068079,-0.1256403572,348.0830022,421.5104423,745.6234106,408.3428303
461,-0.7782212078,-0.1292323116,351.7879393,419.9722367,750.0781516,408.2108903
462,-0.7776379069,-0.1319600163,346.9959889,419.3541766,752.7048039,408.1424423
463,-0.7771643315,-0.1335650099,360.7536172,417.791607,755.898691,408.0329715
464,-0.7753344427,-0.1419183288,351.0503981,416.7476306,759.8630538,407.9428967
465,-0.7754358208,-0.1413568196,354.4502065,416.6247016,759.8485588,407.9381335
466,-0.7716742992,-0.1577501237,356.8678884,413.4613122,768.1066131,407.7225745
467,-0.7756178407,-0.140412968,358.6925232,416.5158566,759.7107274,407.9352627
468,-0.7709846608,-0.1606478847,360.4317285,412.6938409,769.8080373,407.6735319
469,-0.7728171064,-0.1525715613,361.8662995,414.0779443,765.941953,407.7705714
470,-0.774073239,-0.1474046352,346.7134869,415.8588121,762.6260117,407.877512
471,-0.7721644188,-0.1556951296,353.106248,414.0527815,766.8849619,407.759395
472,-0.770613039,-0.1623519958,350.1866496,412.8082892,770.4420287,407.6712081
473,-0.7695450583,-0.1669906009,353.7725311,411.7975673,772.8247943,407.6051131
474,-0.7683411773,-0.1721234655,348.216964,410.9223777,775.6238727,407.5398464
475,-0.7677253873,-0.1748698113,357.4587164,410.1421578,776.9132129,407.4948307
476,-0.7666666924,-0.1793634904,350.5565977,409.4280133,779.3984914,407.4393761
477,-0.7647420318,-0.1864046032,351.1172079,407.9309439,783.1977529,407.3499916
478,-0.7609428575,-0.1996315527,354.7149619,404.9968678,790.3556719,407.184458
479,-0.7662681835,-0.1809733493,356.8939399,408.9352766,780.1520468,407.4131664
480,-0.7620486469,-0.1956948857,358.9859564,405.7225065,788.146859,407.2301927
481,-0.7639071545,-0.1891695392,360.5881851,407.0766716,784.5660009,407.3096236
482,-0.7583521978,-0.208567383,362.2911085,402.8724786,795.1158429,407.0692248
483,-0.6464664196,-0.2063713153,353.425909,405.3027363,789.6819671,407.2005765
484,0.0831146244,-0.2604134391,351.3537991,404.6572732,791.467077,407.15967
485,-0.745894355,-0.2462639207,350.2150878,391.582295,824.6589173,406.4930427
486,-0.7443005663,-0.2505032246,347.3844026,390.1962027,828.6813743,406.4327902
487,-0.7435944197,-0.2524543629,359.6455451,389.8267708,828.3936639,406.4083996
488,-0.7425739223,-0.2551448285,353.391522,388.8588473,831.6494638,406.3690627
489,-0.7420022625,-0.2567025603,359.2722779,388.486536,832.0360868,406.3486274
490,-0.7410841302,-0.2591020745,349.7368098,387.5449362,835.563941,406.3125697
491,-0.7409019874,-0.2596697987,364.853691,387.6660749,833.6589027,406.3083172
492,-0.7400355619,-0.2619214602,353.4961963,386.7347936,837.3493707,406.2738878
493,-0.7397170024,-0.2628108903,360.7386399,386.5991141,836.9575102,406.2631765
494,-0.7388569618,-0.2650339272,347.2331713,385.6342916,840.9625687,406.2286203
495,-0.7391468424,-0.2644075841,374.5887862,386.3723434,836.120222,406.2441566
496,-0.7383074351,-0.2665704418,360.1375515,385.407679,840.2236644,406.2102129
497,-0.7381271398,-0.2670992229,368.9459234,385.4161506,839.2806313,406.2049538
498,-0.7372751346,-0.269286307,352.7505075,384.4093569,843.6795681,406.1702401
499,-0.7374994389,-0.2688081169,375.1164635,385.0021498,839.7490676,406.1824663
500,-0.7366443066,-0.2709974398,357.7879866,383.9722233,844.3285774,406.1474421
501,-0.7355312888,-0.2737735287,354.3575843,383.1461628,847.0857747,406.1128106
502,-0.7334333787,-0.2789269878,360.5767695,381.959357,850.1106659,406.0561255
503,-0.7361067808,-0.2723548507,364.1040604,383.7426551,844.3982626,406.1332213
504,-0.7335794711,-0.2785647605,367.832543,382.2238979,848.6527958,406.0633365
505,-0.7346653432,-0.2758947953,370.4570478,382.9764254,846.1392292,406.0951568
506,-0.7313495445,-0.2840428872,373.5883142,380.942188,852.0066904,406.0027216
507,-0.7352258791,-0.2745150677,375.1808031,383.4445857,844.2952194,406.1130127
508,-0.7314679459,-0.2837499589,378.0010089,381.1218631,851.0632443,406.0079427
509,-0.733130139,-0.2796639395,379.6899709,382.2187059,847.5933235,406.0556632
510,-0.7288049813,-0.2902930006,382.3619517,379.5318134,855.4760127,405.9344903
511,-0.7371347888,-0.2698201681,382.6182433,384.834292,839.4184565,406.1701498
512,-0.5646953445,-0.2823293549,350.8411158,382.316001,849.9236645,406.0791216
513,-0.5857633512,-0.2849580575,358.1487282,381.6140492,851.38255,406.0431811
514,-0.1635452879,-0.3008681696,351.3661206,380.9803511,853.9353934,406.0217997
515,-0.6183838647,-0.2880348382,367.4407294,380.7400946,853.1810162,405.9982737
516,-0.09486141278,-0.3065387472,356.5392655,380.2166031,855.779282,405.9849924
517,-0.307851839,-0.3010932048,365.2150884,379.9832107,855.6874266,405.9678772
518,0.3397044847,-0.3233064673,350.35714,379.4802867,858.5886096,405.9587437
519,-0.6456999818,-0.2927000605,379.4749423,379.5605653,855.65511,405.9380837
520,0.05798383953,-0.3165500836,362.7415279,379.0759048,858.6740013,405.931279
521,-0.5843522126,-0.3719932846,347.695162,378.2220438,1000.236283,405.0498984
522,-0.6391688556,-0.3728308552,353.280319,377.7706237,996.7454799,405.0470646
523,-0.4150374302,-0.3679067337,348.2544664,377.4014702,992.503869,405.0683068
524,-0.5640384169,-0.3708609246,355.388475,377.1752033,991.3808446,405.0562413
525,-0.4347700513,-0.367993674,352.8134766,376.9220411,988.5980126,405.0686683
526,-0.6574358498,-0.3725351385,361.9690367,376.7711256,988.4847372,405.0498215
527,-0.1635690041,-0.3620372923,346.7101791,376.4780944,983.4884643,405.0943597
528,-0.4158652474,-0.3672222542,356.6189758,376.3649367,983.8436106,405.0727528
529,-0.243359702,-0.3634914282,352.0489751,376.1680874,981.3085396,405.0887217
530,-0.5456425601,-0.3697399541,363.4899955,376.0861057,982.1820626,405.0626003
531,-0.1077623676,-0.3604461177,349.7954461,375.8468744,977.9242246,405.1019998
532,-0.4413099382,-0.3673610407,362.1808155,375.786133,979.1365242,405.0730471
533,-0.2429028924,-0.3631058423,356.499339,375.6126165,976.6629261,405.0911832
534,-0.6160797477,-0.3708605351,370.1400913,375.5715374,978.2439478,405.0586735
535,0.04434587565,-0.356906865,348.7300247,375.3046728,972.6074905,405.1176875
536,-0.3493918121,-0.3650992612,362.9982766,375.2767586,974.404588,405.0833193
537,-0.1227419004,-0.3602625407,356.2206503,375.1142836,971.8776434,405.1038812
538,-0.5506161367,-0.3691767469,371.5888761,375.1009947,973.9730312,405.066459
539,0.0248126899,-0.3570180586,352.9444522,374.8672112,969.0514176,405.1178834
540,-0.4256507063,-0.3664107431,369.0306418,374.864834,971.3545066,405.078435
541,-0.1783527,-0.3611483033,361.4584451,374.7095838,968.7814771,405.1007741
542,-0.6590308308,-0.3711790624,378.5278522,374.7189558,971.3385915,405.0586278
543,0.3028998623,-0.3509085014,346.7091755,374.4091329,963.7882316,405.1442397
544,-0.1906965497,-0.3612135594,364.1812491,374.4257304,966.4723617,405.1009302
545,0.0828667585,-0.3554053105,355.6491026,374.2733557,963.7879231,405.1255575
546,-0.4384170207,-0.3662945401,374.0284471,374.2999366,966.6982849,405.0797793
547,0.2505043753,-0.3517638803,351.396729,374.0585989,961.1282633,405.1411781
548,-0.2894647596,-0.3630478962,370.3818665,374.0927251,964.198055,405.0937302
549,0.001477713071,-0.3568791798,361.2064401,373.9432607,961.4483223,405.1198671
550,-0.5639593627,-0.3687002131,381.0300033,373.9860874,964.7221757,405.0701504
551,0.392188304,-0.3485604159,349.2969158,373.691272,957.3270882,405.1551903
552,-0.1869271488,-0.3606706183,369.5619146,373.7398743,960.7197578,405.1042502
553,0.1239871245,-0.3540860837,359.6659592,373.5914268,957.8755347,405.1321322
554,-0.4789458041,-0.3666982623,380.717893,373.647812,961.456085,405.0790719
555,0.3046872959,-0.3501855929,354.7890412,373.3963972,955.3134162,405.148811
556,-0.3144600214,-0.3631398945,376.3720791,373.4586557,959.0266773,405.0943048
557,0.01189584453,-0.356234066,365.9166096,373.3112958,956.1119156,405.1235346
558,-0.6296105218,-0.369659437,388.2404036,373.3806109,959.9994657,405.0670391
559,0.5667575039,-0.3444798423,348.2962756,373.0413855,950.9943748,405.1733149
560,-0.08521517248,-0.3581263593,370.9592462,373.1149456,954.9713819,405.115884
561,0.2606389182,-0.3508135525,359.812449,372.9670717,951.9517752,405.1468241
562,-0.4125907058,-0.3649077832,383.1812811,373.0471394,956.0927984,405.0875028
563,0.4570295517,-0.3465941173,354.2775874,372.7842664,949.4109284,405.164824
564,-0.4429476348,-0.3653431867,385.0470865,372.75338,952.8459564,405.1000436
565,-0.2625088768,-0.361541257,378.9350821,372.6957243,951.3496308,405.1173326
566,-0.1380914044,-0.358666071,374.7328886,372.2779185,945.3404003,405.1575903
