sample_index,source_index,u,v,x,y,z
2114,2619,-0.06948268429,0.110494365,310.2049561,63.34796143,708.4957275
2115,2620,-0.1121128765,0.1219109112,292.9066162,67.44963837,707.6117554
2116,2621,-0.1443012828,0.1388070776,293.7832947,67.66381836,731.2783203
2117,2622,-0.1798662223,0.1500543675,276.8580933,73.12276459,729.692688
2118,2623,-0.1691307706,0.1764172962,276.7966309,72.65345764,754.1345215
2119,2624,-0.1955804313,0.1801845776,259.8800659,79.44877625,752.0585327
2120,2625,-0.1744462375,0.185916565,258.6296082,78.88972473,778.0715332
2121,2626,-0.2152418968,0.1854113531,241.5437622,86.93897247,775.7565308
2122,2627,-0.2128733154,0.2000105888,239.0119781,86.9152298,804.0469971
2123,2628,-0.2280055929,0.2057448824,230.3429413,91.40270996,802.9043579
2124,2629,-0.235703238,0.2229566841,228.6572113,91.85197449,818.0112305
2125,2630,-0.25120087,0.2143127843,220.0005188,96.87519073,816.8959351
2126,2631,-0.267915831,0.2215253205,218.0162964,97.6279068,832.6785889
2127,2632,-0.1857648085,0.2244885129,256.5356445,79.48566437,806.1705322
2128,2633,-0.1754626177,0.1920694397,275.8658447,72.50408173,780.1724243
2129,2634,-0.172731398,0.1818862153,293.8320618,67.49999237,755.9793091
2130,2635,-0.09234764606,0.1401569678,310.8618164,63.82062531,732.6542969
2131,2636,-0.01389513612,0.1252408503,327.7133484,60.90156555,709.2471313
2132,2637,-0.3245516779,0.2576115174,173.540863,126.3698044,897.9950562
2133,2638,-0.3186297245,0.229476096,184.9367981,118.8625641,880.7631836
2134,2639,-0.3016359819,0.2263270544,196.1291656,111.3462448,864.1033936
2135,2640,-0.2824545886,0.2275250821,207.1594391,104.1787491,848.0553589
2136,2641,-0.3128436424,0.2683232226,181.7442322,120.77565,898.9246216
2137,2642,-0.284303421,0.2722239576,190.2811737,115.6927261,899.7695923
2138,2643,-0.3047412269,0.2489522927,193.3223419,113.192009,881.6986694
2139,2644,-0.2820346108,0.2620445748,201.9972076,108.1316986,882.5629272
2140,2645,-0.2798815406,0.2376208606,204.6787262,105.8248749,865.0546875
2141,2646,-0.2637640387,0.2599342359,213.4724121,100.9780655,865.9501343
2142,2647,-0.2559789284,0.2368489908,215.8371582,98.9753418,849.0437622
2143,2648,-0.2392127178,0.2375855509,224.713913,94.47937775,849.9803467
2144,2649,-0.2521698678,0.2223442374,226.7767639,92.85157013,833.7130127
2145,2650,-0.2261956344,0.2407706045,235.6830292,88.7990799,834.6835327
2146,2651,-0.2189666628,0.2007701275,237.4403381,87.56980896,819.0774536
2147,2652,-0.1900094092,0.2273394258,253.7203064,82.11988068,836.4400635
2148,2653,-0.2574248687,0.2790202363,199.1193848,111.1407166,900.5266113
2149,2654,-0.2569813765,0.2920122685,208.2250214,107.1362228,901.1930542
2150,2655,-0.262683781,0.2756425981,210.9317474,103.6842575,883.3504639
2151,2656,-0.2423792526,0.2869099123,220.0937805,99.85437775,884.0531616
2152,2657,-0.2340262411,0.2748196527,222.481781,96.79721069,866.7750244
2153,2658,-0.2523521138,0.2649383299,231.6708679,93.28177643,867.5127563
2154,2659,-0.2408054683,0.2352895356,233.7547607,90.68212128,850.8399048
2155,2660,-0.201655813,0.2670280915,250.3149261,87.50330353,868.7982788
2156,2661,-0.2404575039,0.2906812839,217.5635376,103.6948929,901.7660522
2157,2662,-0.2416983962,0.2809473766,229.447052,96.64892578,884.6622314
2158,2663,-0.1922481379,0.2991429819,248.434433,91.38586426,885.6960449
2159,2664,-0.1856665586,0.2879817362,267.6050415,87.09535217,886.5637207
2160,2665,-0.1940631556,0.265248104,269.1316528,82.8219223,869.8967896
2161,2666,-0.1760943753,0.2270379306,271.9061584,76.76634216,837.9824219
2162,2667,-0.1221780621,0.2347800599,290.1862488,72.68218994,839.288269
2163,2668,-0.09767051716,0.2027833883,291.9238586,69.0895462,809.7139282
2164,2669,-0.09095514919,0.2076433465,309.691864,65.95679474,811.0726318
2165,2670,-0.1067476731,0.2034124198,310.5212097,64.29243469,783.5690918
2166,2671,-0.04359427241,0.2090247682,327.906189,62.30007172,784.8093262
2167,2672,-0.1013448692,0.2464872012,307.1109314,76.66759491,871.4921265
2168,2673,-0.03812372046,0.2513652493,326.2103577,75.16242218,871.9750977
2169,2674,-0.02384952802,0.2211271581,326.9174194,68.1410141,841.125
2170,2675,-0.1465127857,0.2686255938,288.0756226,79.21627045,870.7976074
2171,2676,-0.1697042554,0.3157730108,285.7104492,89.27161407,904.171875
2172,2677,-0.1171391349,0.3132271283,305.5264893,87.12328339,904.53125
2173,2678,-0.08758303604,0.2076696236,308.5278015,69.81881714,840.3395386
2174,2679,-0.06388652906,0.2109519407,327.496582,64.11952972,812.1299438
2175,2680,-0.2107062047,0.2939900484,227.0991364,100.8292999,902.2435303
2176,2681,-0.2140286067,0.304589568,246.4589996,96.13088989,903.0269165
2177,2682,-0.1774245581,0.3020026973,266.008667,92.27596283,903.670166
2178,2683,-0.1611757897,0.185585344,274.1945496,73.5734787,808.0708618
2179,2684,-0.1614596807,0.2149686787,293.1749878,67.67041779,782.0163574
2180,2685,-0.1226189845,0.1795191812,310.9380798,63.88886642,757.5562134
2181,2686,-0.05572074364,0.1523152497,328.0572205,61.53594971,733.800354
2182,2687,-0.1805929953,-0.4732921065,276.8048401,416.5922852,710.8779297
2183,2688,-0.2298874768,-0.4387878544,247.9606476,399.56427,737.0296631
2184,2689,-0.2733631161,-0.4484626208,233.939621,391.1051636,737.7132568
2185,2690,-0.2936815011,-0.4473833112,231.9051819,391.5973206,712.2745361
2186,2691,-0.2312797576,-0.4533385907,262.7595215,406.958252,736.3521729
2187,2692,-0.1910502295,-0.4590309643,261.0153503,409.5793457,711.3449097
2188,2693,-0.2791702796,-0.4374667114,233.9077148,389.8920593,749.6195679
2189,2694,-0.2497463599,-0.4430847916,248.0589752,397.81604,748.8962402
2190,2695,-0.2643633337,-0.4151220451,233.2654572,388.1125183,761.0506592
2191,2696,-0.3484595529,-0.4175667367,193.2911377,352.7365723,699.5905151
2192,2697,-0.3850764904,-0.3913960348,183.3310547,336.9393005,700.0530396
2193,2698,-0.3873296124,-0.3648080958,178.9537506,328.6586914,700.194519
2194,2699,-0.3272011176,-0.4440902119,216.4270172,379.4682617,699.0369263
2195,2700,-0.337949721,-0.4433049374,204.3244476,366.7931519,699.2918091
2196,2701,-0.3222568375,-0.4495633153,218.7926788,380.8225403,712.7323608
2197,2702,-0.3302263969,-0.429966197,206.7607117,368.9997253,713.1812744
2198,2703,-0.3142240574,-0.4310684687,220.2113342,381.5849304,725.8613281
2199,2704,-0.3264621372,-0.4342269775,208.116394,370.5464478,726.4498291
2200,2705,-0.3753449872,-0.3822475555,185.8512878,341.7854614,728.3345947
2201,2706,-0.3757081036,-0.3770132002,180.5641479,331.3440857,714.8303833
2202,2707,-0.3973764403,-0.3764464504,175.0862579,320.4517212,699.9841919
2203,2708,-0.4077791049,-0.34213435,168.5814056,303.7436829,699.0161133
2204,2709,-0.4284746904,-0.284231028,163.6270294,286.0018005,698.2428589
2205,2710,-0.4335727159,-0.2152569477,160.3885651,267.6226196,697.2946777
2206,2711,-0.418609133,-0.157785134,159.0047302,248.961441,696.3394775
2207,2712,-0.4251910836,-0.1435476168,159.5071411,230.3986511,695.4708862
2208,2713,-0.4263524287,-0.1026854021,161.8615417,212.0608978,694.6995239
2209,2714,-0.4211250076,-0.05326972241,166.037735,194.0963898,694.1032104
2210,2715,-0.4345685995,-0.08259634605,161.3586273,214.4303436,704.979248
2211,2716,-0.4302015557,-0.144991616,159.2368774,232.9320984,706.3668823
2212,2717,-0.4319221847,-0.1610827997,158.4578247,253.5725555,719.5188599
2213,2718,-0.4170946574,-0.1955398297,159.0439606,251.7044983,707.9248047
2214,2719,-0.4253066859,-0.2176908831,160.5757599,272.7678833,721.7944946
2215,2720,-0.432183997,-0.2310032035,160.8347473,270.6544495,709.6358643
2216,2721,-0.4129881692,-0.2832393066,164.6450043,291.5292053,724.0626831
2217,2722,-0.4270098064,-0.290606511,164.5326385,289.2369385,711.3374634
2218,2723,-0.4009255828,-0.3441585469,170.245285,309.2693787,725.9193726
2219,2724,-0.4056744404,-0.3451343755,169.8648834,306.9605713,712.7279053
2220,2725,-0.3755926593,-0.3382239807,177.1197968,325.2936401,728.2207031
2221,2726,-0.3871476019,-0.3663994007,176.5974426,323.2559814,714.4596558
2222,2727,-0.3807215818,-0.359122981,181.1429596,333.3196106,728.7040405
2223,2728,-0.286695548,-0.4243492383,219.5802765,379.8595886,761.7996826
2224,2729,-0.3137781761,-0.4199368993,207.9558258,371.4254456,751.085022
2225,2730,-0.2865079455,-0.4182983018,220.5257874,381.0671082,750.3511963
2226,2731,-0.3223313532,-0.4238158614,208.4840851,371.3582153,739.0785522
2227,2732,-0.2898311387,-0.4276885788,220.7626648,381.6723022,738.3980713
2228,2733,-0.3122173396,-0.4115442676,206.6240082,370.842926,762.5581055
2229,2734,-0.2996062562,-0.4025913915,204.5793457,369.7863464,773.6240234
2230,2735,-0.3189140565,-0.3959973656,198.0429535,364.9238586,774.071167
2231,2736,-0.3039053664,-0.3899323953,201.90802,368.4376831,784.3568726
2232,2737,-0.2933379466,-0.3938635284,215.8708191,376.3506775,783.6039429
2233,2738,-0.2907531864,-0.411406612,218.0040741,378.2261658,772.8610229
2234,2739,-0.3367228692,-0.3972280947,195.8253021,359.5697327,752.0415649
2235,2740,-0.3373719645,-0.4035879379,194.0791473,359.4438782,763.5809937
2236,2741,-0.3552436949,-0.3829712934,189.9361572,352.0944824,752.7394409
2237,2742,-0.3632715629,-0.384315921,188.0293121,352.0353699,764.3436279
2238,2743,-0.3709417638,-0.3648607491,184.3844452,343.6517334,753.6533813
2239,2744,-0.3666968787,-0.3653847904,182.3725891,343.5640869,765.3426514
2240,2745,-0.3708903005,-0.3411087182,179.5171967,335.0116577,754.1948242
2241,2746,-0.3740284921,-0.3456073083,177.4672852,334.8547363,765.9555054
2242,2747,-0.3893388595,-0.339550351,175.4753265,326.9795837,753.6225586
2243,2748,-0.383555007,-0.3305158255,173.4460144,326.7716064,765.402771
2244,2749,-0.3922094427,-0.2862789944,168.5170288,311.1505127,750.7237549
2245,2750,-0.3873632095,-0.3179027587,166.5171356,310.8989563,762.4541016
2246,2751,-0.4083123737,-0.2966376413,162.6579437,293.3052979,748.3682861
2247,2752,-0.3967425434,-0.2799868179,160.6409607,292.9752197,760.0530396
2248,2753,-0.4022815661,-0.2240516452,155.9487152,273.8384705,757.1226807
2249,2754,-0.4262957645,-0.1641723101,157.2828064,254.5595551,731.0871582
2250,2755,-0.4190045501,-0.2416853428,159.6501312,273.9550171,733.7445679
2251,2756,-0.4052656671,-0.3143931964,164.0063782,292.8683167,736.4001465
2252,2757,-0.3900309039,-0.3193666261,169.7779083,310.6513977,738.5765991
2253,2758,-0.3835248423,-0.3489822473,176.7228851,326.5262146,741.2636108
2254,2759,-0.3706013884,-0.3431555156,180.7682495,334.5368347,741.8134766
2255,2760,-0.3604570961,-0.374222123,185.572937,343.0943909,741.3522949
2256,2761,-0.3601217601,-0.3801139683,190.9961243,351.4827576,740.5505981
2257,2762,-0.3385742949,-0.4048488444,196.717514,359.0156555,739.9376221
2258,2763,-0.1141123188,-0.4302364164,308.5262146,391.6061401,820.7021484
2259,2764,-0.1515404516,-0.4268457709,292.317627,396.7226562,801.25
2260,2765,-0.08261534493,-0.4308284572,309.7510681,399.1880798,800.8150024
2261,2766,-0.1477585014,-0.4453702824,293.7284241,404.3810425,780.2941895
2262,2767,-0.09945844564,-0.4482381138,310.6277161,407.2546997,779.7540283
2263,2768,-0.151236923,-0.4632543715,294.4621277,411.9584656,758.2702637
2264,2769,-0.08878769842,-0.4712926052,311.0673828,415.2547302,757.6485596
2265,2770,-0.118526786,-0.4618861729,294.364624,418.2047729,735.0289307
2266,2771,-0.09580262307,-0.4788907625,310.9768066,421.8991394,734.3862915
2267,2772,-0.1176891413,-0.4722849256,293.2592773,422.1713867,710.411499
2268,2773,-0.1045790626,-0.4707036268,310.2467041,426.2437744,709.9456177
2269,2775,-0.1026732171,-0.4277583046,307.0467224,384.8518677,839.2185669
2270,2776,-0.004082277641,-0.4226655293,343.5151672,378.7851562,861.0617065
2271,2777,-0.01430690461,-0.4113990346,343.5162964,375.0209961,874.9144287
2272,2780,0.0147643249,-0.3924980727,343.5175781,370.8254089,908.3667603
2273,2781,0.04421308019,-0.4040349346,343.5175171,371.0226135,925.2697144
2274,2782,-0.1711852601,-0.3950047729,269.1935425,380.6665039,839.8111572
2275,2783,-0.227819891,-0.3984616575,254.7037048,383.0809937,821.8828125
2276,2784,-0.2068844425,-0.3980366697,272.4252319,386.665802,821.4269409
2277,2785,-0.2221293157,-0.397563205,258.3518982,389.2336121,802.2775269
2278,2786,-0.2068906573,-0.4245944787,275.1695557,393.389801,801.737854
2279,2787,-0.2050722617,-0.4279490527,261.1077576,395.7196045,781.5056152
2280,2788,-0.199543499,-0.4437156079,277.2016907,400.516449,780.87854
2281,2789,-0.2205392037,-0.4341386663,262.6781006,402.0218506,759.6072998
2282,2790,-0.170814947,-0.438952773,278.3058777,407.5242004,758.9237061
2283,2791,-0.1890504723,-0.4538993252,278.2578125,413.1993103,735.6844482
2284,2792,-0.2764511684,-0.3853462817,225.8488007,378.6345825,803.5006104
2285,2793,-0.2615086574,-0.398062654,230.4073944,383.5750122,782.8735352
2286,2794,-0.3688159133,-0.2842315641,154.098465,353.6173706,876.5169678
2287,2795,-0.3762740346,-0.295438213,159.17099,354.8804321,876.2225952
2288,2796,-0.3424790261,-0.308818155,172.5084534,358.2809143,890.7216187
2289,2797,-0.3413058556,-0.3178417362,179.623291,359.3388977,875.1655273
2290,2798,-0.3084201068,-0.3587575974,220.7907867,366.6463928,873.4235229
2291,2799,-0.2829122284,-0.3607267424,226.2980347,369.7307739,857.7044678
2292,2800,-0.2000396744,-0.3936123208,265.7099915,375.6447144,856.7258911
2293,2801,-0.2817264482,-0.376807771,231.9044495,373.8543396,840.7102051
2294,2802,-0.3578079645,-0.3361284616,177.3899841,358.9607849,842.6130371
2295,2803,-0.3247170205,-0.3583317919,199.327179,366.3083801,832.895752
2296,2804,-0.3286088354,-0.3486819133,195.3488159,364.5297241,841.9071045
2297,2805,-0.2762644246,-0.381751594,234.632019,376.235321,831.7128906
2298,2806,-0.3281136731,-0.3616167042,191.5828705,362.5076904,795.2186279
2299,2807,-0.3251759536,-0.3855670102,195.0960846,363.815094,784.807251
2300,2808,-0.3217730995,-0.3708107589,195.1275482,364.8789673,794.9700928
2301,2809,-0.3130935778,-0.388012674,198.4985199,366.2878113,784.5592651
2302,2810,-0.3151879104,-0.3719834674,198.6929626,366.9107056,794.770752
2303,2811,-0.3379657971,-0.3643620706,187.5908051,361.0843201,805.329834
2304,2812,-0.3311679012,-0.3689811319,191.2856903,363.3607788,805.0821533
2305,2813,-0.329239898,-0.3693746495,195.0169525,365.2848511,804.8867188
2306,2814,-0.3012375413,-0.3777107451,210.2152252,372.282074,804.1758423
2307,2815,-0.3362658525,-0.3829103171,191.723053,361.0059204,785.1019897
2308,2816,-0.3410054535,-0.3584013903,183.9592133,358.4429321,805.6309204
2309,2817,-0.3534507275,-0.3374563179,178.1312408,349.5654907,796.7337646
2310,2818,-0.3663857133,-0.3338731236,172.223526,341.1698303,797.8594971
2311,2819,-0.3533941635,-0.3472995806,180.4186249,355.4436035,805.9859009
2312,2820,-0.3630038673,-0.3382074482,176.9976349,352.0958557,806.3962402
2313,2821,-0.3706383179,-0.3324412999,173.7240906,348.4128113,806.8656616
2314,2822,-0.3735409688,-0.320062912,170.6255493,344.4095154,807.3988037
2315,2823,-0.3760132077,-0.3203066327,167.7282562,340.1037598,808.0029297
2316,2824,-0.3893529905,-0.2992871042,162.7294006,331.3009338,808.8505859
2317,2825,-0.3216147376,-0.4056271405,202.5912628,365.6427612,739.454895
2318,2826,-0.3135761276,-0.4110230414,201.8838348,366.0166321,751.4983521
2319,2827,-0.3158080387,-0.4118347384,200.3358917,365.7183228,762.9938354
2320,2828,-0.3701408576,-0.3190910324,171.2685699,333.3700867,788.1259766
2321,2829,-0.3748321613,-0.338592385,176.2136841,342.1699219,787.3900146
2322,2830,-0.4117021122,-0.1698573112,136.4717255,284.7832336,827.9715576
2323,2831,-0.4267404755,-0.1057762676,137.4564514,266.7301025,815.6159668
2324,2832,-0.4280912968,-0.1424484133,142.0956726,268.3155823,803.8057251
2325,2833,-0.4019637132,-0.1242631732,147.386673,251.6898346,777.7948608
2326,2834,-0.3968415219,-0.2527359386,148.3695068,320.7747192,828.6965942
2327,2835,-0.3958543758,-0.2756188759,152.3908844,329.4159546,828.3905029
2328,2836,-0.3874737301,-0.3026329913,157.5323181,338.0900574,827.4219971
2329,2837,-0.3823878594,-0.2914548298,160.5264282,342.2521362,826.8212891
2330,2838,-0.3876837988,-0.3047769995,163.7576447,346.1105957,826.2840576
2331,2839,-0.3767403177,-0.3182079401,167.2004089,349.6457214,825.8071289
2332,2840,-0.3657845046,-0.3286934471,170.8276978,352.8412781,825.3883667
2333,2841,-0.356842287,-0.3406773548,174.6118164,355.6821594,825.0265503
2334,2842,-0.350197379,-0.3496200158,178.5238647,358.1565857,824.7216797
2335,2843,-0.3433521955,-0.3554891998,182.5356293,360.2552795,824.4741821
2336,2844,-0.3396033006,-0.3575725453,186.6168976,361.9887695,824.282959
2337,2845,-0.3164376571,-0.370245941,203.1805267,368.2180481,823.602417
2338,2846,-0.2854059784,-0.3824916685,220.0601196,373.828064,822.9733276
2339,2847,-0.2347554616,-0.4294556268,247.6461182,395.5256348,760.3179321
2340,2848,-0.2548318152,-0.4174612457,245.49646,390.0518494,782.1721191
2341,2849,-0.2475277106,-0.3982788035,241.9018555,384.2999573,802.866333
2342,2850,-0.2628467441,-0.3848275468,237.2408752,378.7919312,822.3991089
2343,2851,-0.3567636441,-0.3345035333,172.9536285,357.39505,842.8139038
2344,2852,-0.3616779106,-0.3217201183,168.6156616,355.469696,843.0721436
2345,2853,-0.3692332007,-0.3082818448,164.4077301,353.1766052,843.3887939
2346,2854,-0.3736081848,-0.30985763,160.3570862,350.526947,843.7626343
2347,2855,-0.3851520389,-0.2989438899,156.4914246,347.533783,844.1923218
2348,2856,-0.392485336,-0.2896364645,152.8367767,344.2130432,844.6768799
2349,2857,-0.3869436875,-0.2768392252,149.418335,340.5819397,845.2156372
2350,2858,-0.4068465765,-0.2332973434,136.5364685,319.5722046,847.7493286
2351,2859,-0.4070379953,-0.2554129934,140.8121796,328.290802,846.9235229
2352,2860,-0.3980371406,-0.2659224741,143.3861694,332.5270386,846.4039307
2353,2861,-0.3927506792,-0.2793051595,146.2596436,336.6604004,845.8081665
2354,2862,-0.4040291253,-0.2816604785,152.1170502,306.1204834,806.9763794
2355,2863,-0.4087016229,-0.2446957024,141.7069244,303.4488525,828.2098999
2356,2864,-0.4239869123,-0.231997128,129.650589,301.7015381,848.8875732
2357,2865,-0.4106403333,-0.1825460277,119.7791443,310.7348328,867.4797974
2358,2866,-0.4201675405,-0.1860006721,116.3433151,301.5042114,869.007019
2359,2869,-0.4582917343,-0.0458106339,81.28764343,283.5209656,916.8625488
2360,2870,-0.437880196,-0.06308157698,88.67671967,281.2090759,906.0739136
2361,2871,-0.4443746922,-0.07229310693,96.89881134,284.3207703,893.7908325
2362,2872,-0.4241930504,-0.1146377998,111.281189,282.4907837,872.1530151
2363,2873,-0.4329021817,-0.151096075,124.5972748,282.8178711,850.178833
2364,2874,-0.4392264802,-0.08806646871,126.9682999,264.1359558,839.4204712
2365,2875,-0.4396552246,-0.128934218,132.4036865,265.3040161,827.4905396
2366,2876,-0.4555391622,-0.03448759809,95.27820587,264.8730164,899.2506104
2367,2877,-0.4545556689,-0.04377161847,102.0665894,263.6425781,887.3494263
2368,2878,-0.4492215793,-0.06885584558,108.6928711,262.997467,875.3778076
2369,2879,-0.3373344197,-0.3305957054,187.3193359,361.4867249,859.069397
2370,2880,-0.371836156,-0.303868775,168.0366364,356.5001526,859.8951416
2371,2881,-0.3626998739,-0.3019294591,163.263443,355.0888367,860.1289673
2372,2882,-0.3694603144,-0.2996730913,158.6052399,353.3435669,860.4181519
2373,2883,-0.3738377016,-0.2894351705,154.0927429,351.2584534,860.763855
2374,2884,-0.4167336831,-0.2104971216,123.800354,319.7316284,865.991333
2375,2885,-0.4412891767,-0.1359372835,47.27120209,351.7822571,1025.948364
2376,2887,-0.4443310522,-0.1242380957,42.37989044,350.1086426,1027.227905
2377,2890,-0.4533856648,-0.1044287538,35.81705093,346.5571594,1029.911011
